,event,cycle,loc,transaction,src,src_index,dst,dst_index,req,cacheLine,reqAddr,data,size,tran_id,cpuID,mshrSize,ICacheState,NCacheState,hit-miss,type-op
4048,New,657000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x34c0,0x34e9,F,1,769,769,,UD,UD,hit,Respond
4049,New,657000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x63c0,0x63e9,T,64,587,587,9,IUD,UD,-,Respond
4050,Send,658000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x52c0,0x52e8,-,64,619,619,-,-,-,-,-
4051,New,658000,l2cache_2,CompData,dc2,3,l2cache_2,2,l1cache_2,0x38c0,0x38e9,T,64,658,658,11,IUD,UD,-,Respond
4052,New,658000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_2,0x61c0,0x61ec,F,64,743,743,5,UD,UD_Inv,Inv owner,Stall
4053,New,658000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_2,0x5bc0,0x5bec,F,64,745,745,,,,,
4054,New,658000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_2,0x1cc0,0x1ce8,F,64,761,761,6,UD,UD_Inv,Inv owner,Stall
4055,Send,658000,l2cache_1,ReadUnique,l2cache_1,2,dc2,3,-,0xec0,0xeed,-,64,762,762,-,-,-,-,-
4056,Retry,658000,dc2,ReadNotSD,l2cache_2,2,dc2,3,l1cache_2,0x20c0,0x20ed,F,64,682,682,,,,,
4057,New,658000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x64c0,0x64e8,T,1,770,770,,UC,UD,hit,Respond
4058,Send,658000,l1cache_1,SnpRespData,l1cache_1,1,l2cache_1,2,-,0x3dc0,-,-,64,758,758,-,-,-,-,-
4059,Send,659000,l1cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,-,0x4bc0,-,-,64,757,757,-,-,-,-,-
4060,Send,659000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x25c0,0x25e9,-,1,767,767,-,-,-,-,-
4061,New,659000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0x52c0,0x52e8,T,64,619,619,14,SCUD,UD,-,Respond
4062,Send,659000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x64c0,0x64e8,-,1,770,770,-,-,-,-,-
4063,New,659000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x13c0,0x13e8,T,1,773,773,,UD,UD,hit,Respond
4064,New,660000,l2cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,l1cache_1,0x4bc0,-,T,64,757,757,11,UD_InvX,UD,-,Retry
4065,New,660000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_2,0x5bc0,0x5bec,F,64,745,745,7,UD,UD_Inv,Inv owner,Stall
4066,Send,660000,l2cache_1,SnpNotSDFwd,l2cache_1,2,l1cache_1,1,-,0x8c0,-,-,64,768,768,-,-,-,-,-
4067,New,660000,l2cache_1,SnpRespData,l1cache_1,1,l2cache_1,2,l1cache_0,0x3dc0,-,T,64,758,758,10,UD_Inv,UD,-,Retry
4068,Send,660000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x13c0,0x13e8,-,1,773,773,-,-,-,-,-
4069,New,660000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x58c0,0x58e9,F,1,774,774,,UD,UD,hit,Respond
4070,Send,661000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x42c0,0x42ea,-,1,626,626,-,-,-,-,-
4071,New,661000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x44c0,0x44eb,F,1,776,776,,UD,UD,hit,Respond
4072,Send,661000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x34c0,0x34e9,-,1,769,769,-,-,-,-,-
4073,Send,661000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x63c0,0x63e9,-,1,587,587,-,-,-,-,-
4074,New,661000,l1cache_1,SnpNotSDFwd,l2cache_1,2,l1cache_1,1,l1cache_2,0x8c0,-,F,64,768,768,,UD,SC,-,Respond
4075,Retry,662000,l2cache_2,SnpNotSDFwd,dc0,3,l2cache_2,2,l1cache_1,0x4bc0,0x4bec,F,64,715,715,10,UD,SC,-,Respond
4076,Send,662000,l2cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,-,0x61c0,-,-,64,771,771,-,-,-,-,-
4077,Send,662000,l2cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,-,0x1cc0,-,-,64,772,772,-,-,-,-,-
4078,Retry,662000,l2cache_1,SnpUnique,dc1,3,l2cache_1,2,l1cache_0,0x3dc0,0x3dec,F,64,737,737,9,UD,I,-,Respond
4079,New,662000,l2cache_1,CompData,dc1,3,l2cache_1,2,l1cache_1,0x10c0,0x10ec,F,64,616,616,8,SCUD,UD,-,Respond
4080,New,662000,dc0,ReadUnique,l2cache_2,2,dc0,3,l1cache_2,0x60c0,0x60ec,F,64,721,721,,,,,
4081,New,662000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x64c0,0x64ec,T,1,777,777,,UD,UD,hit,Respond
4082,Send,663000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x52c0,0x52e8,-,1,619,619,-,-,-,-,-
4083,New,663000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x10c0,0x10e8,F,1,779,779,15,I,ISC,miss,Forward
4084,Send,663000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x64c0,0x64ec,-,1,777,777,-,-,-,-,-
4085,New,663000,l1cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,l1cache_2,0x61c0,-,F,64,771,771,,UD,I,-,Respond
4086,New,663000,l1cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,l1cache_2,0x1cc0,-,F,64,772,772,,UD,I,-,Respond
4087,Send,664000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x38c0,0x38e9,-,64,658,658,-,-,-,-,-
4088,Send,664000,l2cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,-,0x5bc0,-,-,64,775,775,-,-,-,-,-
4089,New,664000,l2cache_1,Inv,dc2,3,l2cache_1,2,l1cache_2,0x50c0,-,F,64,766,186,9,SC,SC_Inv,Inv sharer,Stall
4090,New,664000,dc0,SnpResp,l2cache_2,2,dc0,3,l1cache_1,0x3fc0,0x3fec,F,64,663,663,,,,,
4091,New,664000,dc1,ReadUnique,l2cache_2,2,dc1,3,l1cache_2,0x37c0,0x37e9,F,64,720,720,,,,,
4092,New,664000,dc2,SnpRespData,l2cache_0,2,dc2,3,l1cache_2,0x440,0x464,T,64,709,709,,,,,
4093,Send,664000,l1cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,-,0x10c0,0x10e8,-,64,779,779,-,-,-,-,-
4094,Send,664000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x58c0,0x58e9,-,1,774,774,-,-,-,-,-
4095,New,664000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x1ec0,0x1eed,T,1,780,780,,UD,UD,hit,Respond
4096,Send,665000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x44c0,0x44eb,-,1,776,776,-,-,-,-,-
4097,New,665000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x5fc0,0x5fe9,F,1,784,784,,UD,UD,hit,Respond
4098,New,665000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0x38c0,0x38e9,T,64,658,658,14,IUD,UD,-,Respond
4099,Send,665000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x1ec0,0x1eed,-,1,780,780,-,-,-,-,-
4100,New,665000,l1cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,l1cache_2,0x5bc0,-,F,64,775,775,,UD,I,-,Respond
4101,New,666000,l2cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,l1cache_2,0x10c0,0x10e8,F,64,779,779,11,I,ISC,miss,Forward
4102,New,666000,l2cache_2,CompData,dc2,3,l2cache_2,2,l1cache_2,0x20c0,0x20ed,T,64,682,682,,,,,
4103,Retry,666000,dc0,ReadNotSD,l2cache_1,2,dc0,3,l1cache_1,0x3fc0,0x3fec,F,64,413,413,,,,,
4104,New,666000,dc0,SnpRespData,l2cache_2,2,dc0,3,l1cache_0,0x2dc0,0x2dec,T,64,640,640,,,,,
4105,New,666000,dc1,SnpRespData,l2cache_2,2,dc1,3,l1cache_0,0x7c0,0x7ed,T,64,629,629,,,,,
4106,New,666000,dc1,SnpResp,l2cache_2,2,dc1,3,l1cache_1,0x4cc0,0x4ce8,F,64,681,681,,,,,
4107,Retry,666000,dc2,ReadUnique,l2cache_2,2,dc2,3,l1cache_2,0x440,0x464,F,64,679,679,,,,,
4108,Send,666000,l1cache_1,SnpRespData,l1cache_1,1,l2cache_1,2,-,0x8c0,-,-,64,768,768,-,-,-,-,-
4109,New,666000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0xdc0,0xded,F,1,785,785,5,I,ISC,miss,Forward
4110,New,667000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x2bc0,0x2be8,T,1,787,787,6,I,IUD,miss,Forward
4111,Send,668000,l2cache_2,SnpRespData,l2cache_2,2,dc0,3,-,0x6c0,0x6e9,-,64,672,672,-,-,-,-,-
4112,Send,668000,l2cache_2,SnpResp,l2cache_2,2,dc0,3,-,0x4bc0,0x4bec,-,64,715,715,-,-,-,-,-
4113,New,668000,l2cache_2,CompData,dc2,3,l2cache_2,2,l1cache_2,0x20c0,0x20ed,T,64,682,682,10,ISC,SC,-,Respond
4114,Send,668000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x10c0,0x10ec,-,64,616,616,-,-,-,-,-
4115,Send,668000,l2cache_1,Inv,l2cache_1,2,l1cache_1,1,-,0x50c0,-,-,64,781,186,-,-,-,-,-
4116,New,668000,l2cache_1,SnpRespData,l1cache_1,1,l2cache_1,2,l1cache_2,0x8c0,-,T,64,768,768,9,UD_InvX,UD,-,Retry
4117,Retry,668000,dc0,ReadUnique,l2cache_0,2,dc0,3,l1cache_0,0x2dc0,0x2dec,F,64,464,464,,,,,
4118,Retry,668000,dc1,ReadUnique,l2cache_0,2,dc1,3,l1cache_0,0x7c0,0x7ed,F,64,607,607,,,,,
4119,Retry,668000,dc1,ReadNotSD,l2cache_1,2,dc1,3,l1cache_1,0x4cc0,0x4ce8,F,64,662,662,,,,,
4120,New,668000,dc1,SnpResp,l2cache_2,2,dc1,3,l1cache_1,0x25c0,0x25ec,F,64,691,691,,,,,
4121,New,668000,dc2,ReadUnique,l2cache_1,2,dc2,3,l1cache_1,0xec0,0xeed,F,64,762,762,,,,,
4122,Send,668000,l1cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,-,0x61c0,-,-,64,771,771,-,-,-,-,-
4123,New,668000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x5c0,0x5ec,F,1,788,788,,UC,UC,hit,Respond
4124,Send,669000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x5fc0,0x5fe9,-,1,784,784,-,-,-,-,-
4125,Send,669000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x38c0,0x38e9,-,1,658,658,-,-,-,-,-
4126,Send,669000,l1cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,-,0x1cc0,-,-,64,772,772,-,-,-,-,-
4127,Send,669000,l1cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,-,0xdc0,0xded,-,64,785,785,-,-,-,-,-
4128,Send,669000,l1cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,-,0x2bc0,0x2be8,-,64,787,787,-,-,-,-,-
4129,New,669000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x3c0,0x3f1,T,1,790,790,10,SC,SCUD,miss,Forward
4130,New,669000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x10c0,0x10ec,T,64,616,616,9,SCUD,UD,-,Respond
4131,Send,670000,l2cache_2,ReadNotSD,l2cache_2,2,dc1,3,-,0x10c0,0x10e8,-,64,779,779,-,-,-,-,-
4132,New,670000,l2cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,l1cache_2,0x61c0,-,T,64,771,771,7,UD_Inv,UD,-,Retry
4133,New,670000,l2cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,l1cache_2,0x1cc0,-,T,64,772,772,7,UD_Inv,UD,-,Retry
4134,New,670000,l2cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,l1cache_0,0xdc0,0xded,F,64,785,785,,,,,
4135,New,670000,l2cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,l1cache_0,0x2bc0,0x2be8,F,64,787,787,,,,,
4136,Retry,670000,l2cache_1,SnpNotSDFwd,dc2,3,l2cache_1,2,l1cache_2,0x8c0,0x8ec,F,64,751,751,8,UD,SC,-,Respond
4137,Retry,670000,dc1,ReadNotSD,l2cache_1,2,dc1,3,l1cache_1,0x25c0,0x25ec,F,64,675,675,,,,,
4138,Send,670000,l1cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,-,0x5bc0,-,-,64,775,775,-,-,-,-,-
4139,Send,670000,l1cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,-,0x3c0,0x3f1,-,64,790,790,-,-,-,-,-
4140,New,670000,l1cache_1,Inv,l2cache_1,2,l1cache_1,1,l1cache_2,0x50c0,-,F,64,781,186,,SC,I,-,Respond
4141,New,670000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x1ac0,0x1ae9,F,1,791,791,,,,,
4142,Send,671000,l1cache_1,AckInv,l1cache_1,1,l2cache_1,2,-,0x50c0,-,-,64,781,186,-,-,-,-,-
4143,New,671000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x1ac0,0x1ae9,F,1,791,791,,UD,UD,hit,Respond
4144,Retry,672000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_2,0x61c0,0x61ec,F,64,743,743,6,UD,I,-,Respond
4145,Retry,672000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_2,0x1cc0,0x1ce8,F,64,761,761,5,UD,I,-,Respond
4146,New,672000,l2cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,l1cache_0,0xdc0,0xded,F,64,785,785,,,,,
4147,New,672000,l2cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,l1cache_0,0x2bc0,0x2be8,F,64,787,787,,,,,
4148,New,672000,l2cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,l1cache_2,0x5bc0,-,T,64,775,775,,,,,
4149,New,672000,l2cache_0,Inv,dc0,3,l2cache_0,2,l1cache_2,0x60c0,-,F,64,778,202,,,,,
4150,New,672000,l2cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,l1cache_1,0x3c0,0x3f1,F,64,790,790,9,SC,SCUD,miss,Forward
4151,New,672000,l2cache_1,AckInv,l1cache_1,1,l2cache_1,2,l1cache_2,0x50c0,-,F,64,781,186,9,SC_Inv,SC,-,Retry
4152,Send,672000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x5c0,0x5ec,-,1,788,788,-,-,-,-,-
4153,New,672000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x39c0,0x39ed,F,1,792,792,10,I,ISC,miss,Forward
4154,Send,673000,l1cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,-,0x39c0,0x39ed,-,64,792,792,-,-,-,-,-
4155,Send,673000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x10c0,0x10ec,-,1,616,616,-,-,-,-,-
4156,New,673000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x36c0,0x36ec,T,1,793,793,15,SC,SCUD,miss,Forward
4157,Send,674000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x20c0,0x20ed,-,64,682,682,-,-,-,-,-
4158,Send,674000,l2cache_0,SnpRespData,l2cache_0,2,dc1,3,-,0x400,0x435,-,64,702,702,-,-,-,-,-
4159,New,674000,l2cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,l1cache_0,0xdc0,0xded,F,64,785,785,6,I,ISC,miss,Forward
4160,New,674000,l2cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,l1cache_0,0x2bc0,0x2be8,F,64,787,787,,,,,
4161,New,674000,l2cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,l1cache_2,0x5bc0,-,T,64,775,775,,,,,
4162,New,674000,l2cache_0,Inv,dc0,3,l2cache_0,2,l1cache_2,0x60c0,-,F,64,778,202,7,SC,SC_Inv,Inv sharer,Stall
4163,New,674000,l2cache_0,Inv,dc1,3,l2cache_0,2,l1cache_2,0x37c0,-,F,64,782,202,,,,,
4164,Send,674000,l2cache_1,SnpResp,l2cache_1,2,dc2,3,-,0x8c0,0x8ec,-,64,751,751,-,-,-,-,-
4165,Retry,674000,l2cache_1,Inv,dc2,3,l2cache_1,2,l1cache_2,0x50c0,-,F,64,766,186,8,SC,I,-,Respond
4166,New,674000,l2cache_1,CompData,dc0,3,l2cache_1,2,l1cache_1,0x3fc0,0x3fec,T,64,413,413,7,ISC,SC,-,Respond
4167,New,674000,l2cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,l1cache_1,0x39c0,0x39ed,F,64,792,792,,,,,
4168,Send,674000,l1cache_2,ReadUnique,l1cache_2,1,l2cache_2,2,-,0x36c0,0x36ec,-,64,793,793,-,-,-,-,-
4169,New,674000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x2ec0,0x2eee,F,1,794,794,,SC,SC,hit,Respond
4170,Send,675000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x1ac0,0x1ae9,-,1,791,791,-,-,-,-,-
4171,New,675000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x440,0x455,F,1,796,796,16,IUD,IUD,MSHR conflict,Stall
4172,New,675000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0x20c0,0x20ed,T,64,682,682,15,ISC,SC,-,Respond
4173,Send,676000,l2cache_0,SnpRespData,l2cache_0,2,dc1,3,-,0x19c0,0x19ec,-,64,712,712,-,-,-,-,-
4174,New,676000,l2cache_0,ReadUnique,l1cache_0,1,l2cache_0,2,l1cache_0,0x2bc0,0x2be8,F,64,787,787,8,I,IUD,miss,Forward
4175,New,676000,l2cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,l1cache_2,0x5bc0,-,T,64,775,775,,,,,
4176,New,676000,l2cache_0,Inv,dc1,3,l2cache_0,2,l1cache_2,0x37c0,-,F,64,782,202,,,,,
4177,New,676000,l2cache_0,CompData,dc1,3,l2cache_0,2,l1cache_0,0x7c0,0x7ed,T,64,607,607,,,,,
4178,Send,676000,l2cache_1,ReadUnique,l2cache_1,2,dc0,3,-,0x3c0,0x3f1,-,64,790,790,-,-,-,-,-
4179,New,676000,l2cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,l1cache_1,0x39c0,0x39ed,F,64,792,792,8,I,ISC,miss,Forward
4180,New,676000,l2cache_2,ReadUnique,l1cache_2,1,l2cache_2,2,l1cache_2,0x36c0,0x36ec,F,64,793,793,11,SC,SCUD,miss,Forward
4181,New,676000,dc0,SnpRespData,l2cache_2,2,dc0,3,l1cache_0,0x6c0,0x6e9,T,64,672,672,,,,,
4182,New,676000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x5cc0,0x5ced,F,1,797,797,,UD,UD,hit,Respond
4183,New,677000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x38c0,0x38ea,F,1,799,799,,UD,UD,hit,Respond
4184,Send,678000,l2cache_0,ReadNotSD,l2cache_0,2,dc1,3,-,0xdc0,0xded,-,64,785,785,-,-,-,-,-
4185,Send,678000,l2cache_0,Inv,l2cache_0,2,l1cache_0,1,-,0x60c0,-,-,64,795,202,-,-,-,-,-
4186,New,678000,l2cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,l1cache_2,0x5bc0,-,T,64,775,775,8,UD_Inv,UD,-,Retry
4187,New,678000,l2cache_0,Inv,dc1,3,l2cache_0,2,l1cache_2,0x37c0,-,F,64,782,202,,,,,
4188,New,678000,l2cache_0,CompData,dc1,3,l2cache_0,2,l1cache_0,0x7c0,0x7ed,T,64,607,607,,,,,
4189,Send,678000,l2cache_1,AckInv,l2cache_1,2,dc2,3,-,0x50c0,-,-,64,766,186,-,-,-,-,-
4190,New,678000,l2cache_2,CompData,dc2,3,l2cache_2,2,l1cache_2,0x440,0x464,T,64,679,679,10,IUD,UD,-,Respond
4191,Retry,678000,dc0,ReadUnique,l2cache_0,2,dc0,3,l1cache_0,0x6c0,0x6e9,F,64,651,651,,,,,
4192,Send,678000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x2ec0,0x2eee,-,1,794,794,-,-,-,-,-
4193,New,678000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x23c0,0x23ed,F,1,800,800,,UD,UD,hit,Respond
4194,Send,679000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x20c0,0x20ed,-,1,682,682,-,-,-,-,-
4195,New,679000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0xcc0,0xce9,T,1,801,801,,UD,UD,hit,Respond
4196,New,679000,l1cache_0,Inv,l2cache_0,2,l1cache_0,1,l1cache_2,0x60c0,-,F,64,795,202,,,,,
4197,Send,680000,l2cache_0,ReadUnique,l2cache_0,2,dc1,3,-,0x2bc0,0x2be8,-,64,787,787,-,-,-,-,-
4198,Retry,680000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_2,0x5bc0,0x5bec,F,64,745,745,7,UD,I,-,Respond
4199,New,680000,l2cache_0,Inv,dc1,3,l2cache_0,2,l1cache_2,0x37c0,-,F,64,782,202,,,,,
4200,New,680000,l2cache_0,CompData,dc1,3,l2cache_0,2,l1cache_0,0x7c0,0x7ed,T,64,607,607,,,,,
4201,New,680000,l2cache_0,SnpUnique,dc2,3,l2cache_0,2,l1cache_1,0xec0,0xeed,F,64,789,789,8,UD,UD_Inv,Inv owner,Stall
4202,Send,680000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x3fc0,0x3fec,-,64,413,413,-,-,-,-,-
4203,Send,680000,l2cache_2,ReadUnique,l2cache_2,2,dc0,3,-,0x36c0,0x36ec,-,64,793,793,-,-,-,-,-
4204,New,680000,dc0,SnpResp,l2cache_2,2,dc0,3,l1cache_1,0x4bc0,0x4bec,F,64,715,715,,,,,
4205,New,680000,dc1,ReadNotSD,l2cache_2,2,dc1,3,l1cache_2,0x10c0,0x10e8,F,64,779,779,,,,,
4206,Send,680000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x5cc0,0x5ced,-,1,797,797,-,-,-,-,-
4207,New,680000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x44c0,0x44ed,T,1,802,802,,UD,UD,hit,Respond
4208,Send,680000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0xcc0,0xce9,-,1,801,801,-,-,-,-,-
4209,New,680000,l1cache_0,Inv,l2cache_0,2,l1cache_0,1,l1cache_2,0x60c0,-,F,64,795,202,,SC,I,-,Respond
4210,Send,681000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x38c0,0x38ea,-,1,799,799,-,-,-,-,-
4211,Send,681000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x44c0,0x44ed,-,1,802,802,-,-,-,-,-
4212,New,681000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0xcc0,0xcec,T,1,805,805,16,I,IUD,miss,Forward
4213,New,681000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x3fc0,0x3fec,T,64,413,413,9,ISC,SC,-,Respond
4214,Send,681000,l1cache_0,AckInv,l1cache_0,1,l2cache_0,2,-,0x60c0,-,-,64,795,202,-,-,-,-,-
4215,New,682000,l2cache_0,Inv,dc1,3,l2cache_0,2,l1cache_2,0x37c0,-,F,64,782,202,9,SC,SC_Inv,Inv sharer,Stall
4216,New,682000,l2cache_0,CompData,dc1,3,l2cache_0,2,l1cache_0,0x7c0,0x7ed,T,64,607,607,,,,,
4217,New,682000,l2cache_0,CompData,dc0,3,l2cache_0,2,l1cache_0,0x2dc0,0x2dec,T,64,464,464,,,,,
4218,New,682000,l2cache_0,AckInv,l1cache_0,1,l2cache_0,2,l1cache_2,0x60c0,-,F,64,795,202,9,SC_Inv,SC,-,Retry
4219,Send,682000,l2cache_1,SnpRespData,l2cache_1,2,dc1,3,-,0x3dc0,0x3dec,-,64,737,737,-,-,-,-,-
4220,Send,682000,l2cache_1,ReadNotSD,l2cache_1,2,dc0,3,-,0x39c0,0x39ed,-,64,792,792,-,-,-,-,-
4221,New,682000,l2cache_1,CompData,dc1,3,l2cache_1,2,l1cache_1,0x4cc0,0x4ce8,T,64,662,662,7,ISC,SC,-,Respond
4222,Retry,682000,dc0,ReadNotSD,l2cache_1,2,dc0,3,l1cache_1,0x4bc0,0x4bec,F,64,688,688,,,,,
4223,New,682000,dc0,ReadUnique,l2cache_1,2,dc0,3,l1cache_1,0x3c0,0x3f1,F,64,790,790,,,,,
4224,New,682000,dc1,SnpRespData,l2cache_0,2,dc1,3,l1cache_1,0x400,0x435,T,64,702,702,,,,,
4225,New,682000,dc2,SnpResp,l2cache_1,2,dc2,3,l1cache_2,0x8c0,0x8ec,F,64,751,751,,,,,
4226,Send,682000,l1cache_2,ReadUnique,l1cache_2,1,l2cache_2,2,-,0xcc0,0xcec,-,64,805,805,-,-,-,-,-
4227,Send,682000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x23c0,0x23ed,-,1,800,800,-,-,-,-,-
4228,New,682000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x34c0,0x34ec,F,1,806,806,,UD,UD,hit,Respond
4229,New,683000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x5ac0,0x5ae9,T,1,810,810,,UD,UD,hit,Respond
4230,Send,684000,l2cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,-,0xec0,-,-,64,803,803,-,-,-,-,-
4231,Retry,684000,l2cache_0,Inv,dc0,3,l2cache_0,2,l1cache_2,0x60c0,-,F,64,778,202,8,SC,I,-,Respond
4232,New,684000,l2cache_0,CompData,dc1,3,l2cache_0,2,l1cache_0,0x7c0,0x7ed,T,64,607,607,7,IUD,UD,-,Respond
4233,New,684000,l2cache_0,CompData,dc0,3,l2cache_0,2,l1cache_0,0x2dc0,0x2dec,T,64,464,464,,,,,
4234,Send,684000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x440,0x464,-,64,679,679,-,-,-,-,-
